acceleration_rms_g,frequency_hz,normalized_frequency,frequency_over_unloaded_omega1,omega,transverse_peak,longitudinal_minimum,rotation_peak,periodicity_error,cycles,accepted_steps,rejected_steps,total_energy_change,material_dissipation,jump_dissipation,left_boundary_dissipation,right_boundary_dissipation,physical_root_work,sat_data_work,ledger_residual,relative_ledger_residual
0.20000000000000001,9.4836004946691776,1.0393028161192599,1.0106145331462009,3.5533361291101935,0.20481019531466149,-0.024787353053544181,0.28573415324640861,0.0018252212439351656,28,1820,125,6.6421076047318284e-05,0.0054424074673209717,3.6321182768050724e-06,2.1528270076632099,2.0181244355937748e-06,0.0055318897024808677,2.1528096020434586,-5.2966488972572279e-09,2.4540365449642672e-09
0.20000000000000001,9.5026941055071497,1.041395274940669,1.0126492330066534,3.5604901648863603,0.19430136396946607,-0.022276539778877336,0.2708258001390047,0.0018200736976310833,28,1491,96,-0.00030292979774471096,0.0049015481657017817,2.9372525791818379e-06,2.1398657147907807,1.647525168487561e-06,0.0046151493415224456,2.139853784833579,-1.6238616229458103e-08,7.5712557709169989e-09
0.20000000000000001,9.5122505406009559,1.0424425596623985,1.013667609117741,3.5640707908420195,0.18424917048731262,-0.020004440439541527,0.25659177946577499,0.0017067743114736467,18,2432,178,0.00065597152534269121,0.00437713395139799,2.335861449995183e-06,2.1334123089981039,1.3220440738233964e-06,0.005043271948689667,2.1334057843587013,1.6072977171432967e-08,7.5161842757139591e-09
0.20000000000000001,9.56003275255242,1.047678987269137,1.0187594935609086,3.5819739342896346,0.16132895605667358,-0.015295978152298217,0.22430448967500394,0.0019333259963600635,38,845,47,0.00052845839916909609,0.0033627659443034533,1.3682904052681125e-06,2.1015674475206771,7.933263745278443e-07,0.0038919295764052128,2.1015688893508009,1.4553723115540151e-08,6.912369484489244e-09
0.20000000000000001,9.6077959590137691,1.0529133320741579,1.0238493526947507,3.5998699567187389,0.14929663741880028,-0.013083816762704426,0.20743877559777593,0.0015104652032548183,38,664,33,0.00040805130803847622,0.0028852943917223642,1.0025907731293077e-06,2.0703747049133754,5.9000677649508375e-07,0.0032905538103096287,2.070379077351411,1.204896493689489e-08,5.8104554148023871e-09
0.20000000000000001,9.7033610892610707,1.0633862646955452,1.0340331968522751,3.6356765082686207,0.12105847474689266,-0.0085827120720448624,0.16801487367153761,0.0014845749920945339,58,537,12,-0.00022701719093171091,0.0019240721323202981,4.4026744901003297e-07,2.0097962409564389,2.7038387056374984e-07,0.0016895740943056591,2.0098044382844016,-5.8295603899694015e-09,2.8977976176494945e-09
0.20000000000000001,9.7988973436611051,1.073856032827939,1.0442139638714363,3.671472240553034,0.10548410464318315,-0.0065104228430616917,0.14636028934700879,0.0014698140845993135,48,460,0,-0.00031905359082265439,0.0014622624548652513,2.5208639839930455e-07,1.9515807388036943,1.5978674439260721e-07,0.0011346033861658392,1.9515897725205233,-1.6365809374363494e-08,8.379644438175054e-09
0.20000000000000001,10.037771389124522,1.1000341144845291,1.0696694416799388,3.7609740891946957,0.078741288502030507,-0.0036246507966304353,0.10929411890009812,0.0016801131169477818,68,448,0,-0.00021754335429741145,0.00082760095921274347,7.9353202715108652e-08,1.8155413002849219,5.4160614389981732e-08,0.0006015357793063517,1.8155499706789604,-1.5054612445553062e-08,8.2883005366578664e-09
0.20000000000000001,10.276654890211967,1.1262132323780092,1.0951259271216782,3.8504794806902032,0.059540959787153604,-0.00207287970399328,0.082754230850086222,0.001379831341587149,68,358,18,8.7772831655397177e-05,0.00048415558054827254,2.6819242475060392e-08,1.6918546228269185,1.9814417085057135e-08,0.00056449197792386079,1.6918620768032604,2.9091597353314569e-08,1.7189281880787971e-08
0.20000000000000001,10.515519290297943,1.1523902570027325,1.1205803770759788,3.9399777153807971,0.048838112629567339,-0.0013955048834590755,0.067982344142082846,0.0014218277477254975,58,347,18,7.8251436497311921e-05,0.00033172887937198814,1.2556270842178904e-08,1.5791612784143123,9.868163641579233e-09,0.0004035751420713371,1.5791676918773427,1.4135202119902601e-08,8.9487587011981716e-09
